No,Time,Replicate,media,OD,Strain
1571,54,1,DM29 + Sialic Acid,0.153100014,MS006
1572,54,2,DM29,0.220699996,MS006
1573,54,2,DM29 + Glucose,0.221299991,MS006
1574,54,2,DM29 + Galactose,0.312300004,MS006
1575,54,2,DM29 + Mucin Type II,0.340199977,MS006
1576,54,2,DM29 + GlcNAc,0.147099987,MS006
1577,54,2,DM29 + Sialic Acid,0.092700005,MS006
1578,54,3,DM29,0.260600001,MS006
1579,54,3,DM29 + Glucose,0.135900006,MS006
1580,54,3,DM29 + Galactose,0.278099991,MS006
1581,54,3,DM29 + Mucin Type II,0.320300013,MS006
1582,54,3,DM29 + GlcNAc,0.124400005,MS006
1583,54,3,DM29 + Sialic Acid,0.095600009,MS006
1584,57,1,DM29,0.164700001,MS006
1585,57,1,DM29 + Glucose,0.141800001,MS006
1586,57,1,DM29 + Galactose,0.164500006,MS006
1587,57,1,DM29 + Mucin Type II,0.345599979,MS006
1588,57,1,DM29 + GlcNAc,0.218399987,MS006
1589,57,1,DM29 + Sialic Acid,0.159200013,MS006
1590,57,2,DM29,0.183999985,MS006
1591,57,2,DM29 + Glucose,0.215100005,MS006
1592,57,2,DM29 + Galactose,0.190400012,MS006
1593,57,2,DM29 + Mucin Type II,0.342999965,MS006
1594,57,2,DM29 + GlcNAc,0.070299998,MS006
1595,57,2,DM29 + Sialic Acid,0.119500011,MS006
1596,57,3,DM29,0.202099979,MS006
1597,57,3,DM29 + Glucose,0.162399992,MS006
1598,57,3,DM29 + Galactose,0.185399987,MS006
1599,57,3,DM29 + Mucin Type II,0.306300014,MS006
1600,57,3,DM29 + GlcNAc,0.144599989,MS006
1601,57,3,DM29 + Sialic Acid,0.130500019,MS006
1602,60,1,DM29,0.183400005,MS006
1603,60,1,DM29 + Glucose,0.155300006,MS006
1604,60,1,DM29 + Galactose,0.163400002,MS006
1605,60,1,DM29 + Mucin Type II,0.314200014,MS006
1606,60,1,DM29 + GlcNAc,0.096399993,MS006
1607,60,1,DM29 + Sialic Acid,0.220100015,MS006
1608,60,2,DM29,0.183299989,MS006
1609,60,2,DM29 + Glucose,0.255900011,MS006
1610,60,2,DM29 + Galactose,0.168899991,MS006
1611,60,2,DM29 + Mucin Type II,0.325499982,MS006
1612,60,2,DM29 + GlcNAc,0.154699996,MS006
1613,60,2,DM29 + Sialic Acid,0.119600013,MS006
1614,60,3,DM29,0.194900006,MS006
1615,60,3,DM29 + Glucose,0.097499996,MS006
1616,60,3,DM29 + Galactose,0.167799987,MS006
1617,60,3,DM29 + Mucin Type II,0.296200007,MS006
1618,60,3,DM29 + GlcNAc,0.084600002,MS006
1619,60,3,DM29 + Sialic Acid,0.164499998,MS006
1620,63,1,DM29,0.148399979,MS006
1621,63,1,DM29 + Glucose,0.121100008,MS006
1622,63,1,DM29 + Galactose,0.154899992,MS006
1623,63,1,DM29 + Mucin Type II,0.279099971,MS006
1624,63,1,DM29 + GlcNAc,0.07159999,MS006
1625,63,1,DM29 + Sialic Acid,0.221900016,MS006
1626,63,2,DM29,0.157999992,MS006
1627,63,2,DM29 + Glucose,0.155900016,MS006
1628,63,2,DM29 + Galactose,0.141999997,MS006
1629,63,2,DM29 + Mucin Type II,0.299699992,MS006
1630,63,2,DM29 + GlcNAc,0.081100002,MS006
1631,63,2,DM29 + Sialic Acid,0.166200012,MS006
1632,63,3,DM29,0.169499993,MS006
1633,63,3,DM29 + Glucose,0.088500008,MS006
1634,63,3,DM29 + Galactose,0.15070001,MS006
1635,63,3,DM29 + Mucin Type II,0.298700005,MS006
1636,63,3,DM29 + GlcNAc,0.07689999,MS006
1637,63,3,DM29 + Sialic Acid,0.077900007,MS006
1638,66,1,DM29,0.12349999,MS006
1639,66,1,DM29 + Glucose,0.136199996,MS006
1640,66,1,DM29 + Galactose,0.153499998,MS006
1641,66,1,DM29 + Mucin Type II,0.247599989,MS006
1642,66,1,DM29 + GlcNAc,0.099099994,MS006
1643,66,1,DM29 + Sialic Acid,0.24090001,MS006
1644,66,2,DM29,0.141099989,MS006
1645,66,2,DM29 + Glucose,0.203100011,MS006
1646,66,2,DM29 + Galactose,0.158800013,MS006
1647,66,2,DM29 + Mucin Type II,0.282499999,MS006
1648,66,2,DM29 + GlcNAc,0.099999994,MS006
1649,66,2,DM29 + Sialic Acid,0.185900003,MS006
1650,66,3,DM29,0.145699978,MS006
1651,66,3,DM29 + Glucose,0.065400004,MS006
1652,66,3,DM29 + Galactose,0.152100004,MS006
1653,66,3,DM29 + Mucin Type II,0.306300014,MS006
1654,66,3,DM29 + GlcNAc,0.117600009,MS006
1655,66,3,DM29 + Sialic Acid,0.119000003,MS006
1656,0,1,DM29,0.013500005,MS008
1657,0,1,DM29 + Glucose,0.0132,MS008
1658,0,1,DM29 + Galactose,0.009900004,MS008
1659,0,1,DM29 + Mucin Type II,0.0176,MS008
1660,0,1,DM29 + GlcNAc,0.023100004,MS008
1661,0,1,DM29 + Sialic Acid,0.012699991,MS008
1662,0,2,DM29,0.011099994,MS008
1663,0,2,DM29 + Glucose,0.014799997,MS008
1664,0,2,DM29 + Galactose,0.009000003,MS008
1665,0,2,DM29 + Mucin Type II,0.021899998,MS008
1666,0,2,DM29 + GlcNAc,0.023800001,MS008
1667,0,2,DM29 + Sialic Acid,0.015399993,MS008
1668,0,3,DM29,0.004199997,MS008
1669,0,3,DM29 + Glucose,0.016199991,MS008
1670,0,3,DM29 + Galactose,0.011099994,MS008
1671,0,3,DM29 + Mucin Type II,0.0185,MS008
1672,0,3,DM29 + GlcNAc,0.025299996,MS008
1673,0,3,DM29 + Sialic Acid,0.025700003,MS008
1674,3,1,DM29,0.065500006,MS008
1675,3,1,DM29 + Glucose,0.125300005,MS008
1676,3,1,DM29 + Galactose,0.026899993,MS008
1677,3,1,DM29 + Mucin Type II,0.014499992,MS008
1678,3,1,DM29 + GlcNAc,0.129200012,MS008
1679,3,1,DM29 + Sialic Acid,0.069099993,MS008
1680,3,2,DM29,0.064600006,MS008
1681,3,2,DM29 + Glucose,0.129499987,MS008
1682,3,2,DM29 + Galactose,0.027600005,MS008
1683,3,2,DM29 + Mucin Type II,0.016400009,MS008
1684,3,2,DM29 + GlcNAc,0.136900008,MS008
1685,3,2,DM29 + Sialic Acid,0.076099992,MS008
1686,3,3,DM29,0.059100002,MS008
1687,3,3,DM29 + Glucose,0.1294,MS008
1688,3,3,DM29 + Galactose,0.026899993,MS008
1689,3,3,DM29 + Mucin Type II,0.014699995,MS008
1690,3,3,DM29 + GlcNAc,0.136299997,MS008
1691,3,3,DM29 + Sialic Acid,0.090700001,MS008
1692,6,1,DM29,0.239599988,MS008
1693,6,1,DM29 + Glucose,0.672599986,MS008
1694,6,1,DM29 + Galactose,0.145199999,MS008
1695,6,1,DM29 + Mucin Type II,0.155900002,MS008
1696,6,1,DM29 + GlcNAc,0.717200011,MS008
1697,6,1,DM29 + Sialic Acid,0.445899993,MS008
1698,6,2,DM29,0.233600006,MS008
1699,6,2,DM29 + Glucose,0.65669997,MS008
1700,6,2,DM29 + Galactose,0.156600013,MS008
1701,6,2,DM29 + Mucin Type II,0.127000004,MS008
1702,6,2,DM29 + GlcNAc,0.720800012,MS008
1703,6,2,DM29 + Sialic Acid,0.461900026,MS008
1704,6,3,DM29,0.230700001,MS008
1705,6,3,DM29 + Glucose,0.619499996,MS008
1706,6,3,DM29 + Galactose,0.158700004,MS008
1707,6,3,DM29 + Mucin Type II,0.156599999,MS008
1708,6,3,DM29 + GlcNAc,0.66990003,MS008
1709,6,3,DM29 + Sialic Acid,0.488499969,MS008
1710,9,1,DM29,0.245100006,MS008
1711,9,1,DM29 + Glucose,0.720999971,MS008
1712,9,1,DM29 + Galactose,0.213399991,MS008
1713,9,1,DM29 + Mucin Type II,0.292800009,MS008
1714,9,1,DM29 + GlcNAc,0.681199998,MS008
1715,9,1,DM29 + Sialic Acid,0.577200025,MS008
1716,9,2,DM29,0.238300011,MS008
1717,9,2,DM29 + Glucose,0.697399989,MS008
1718,9,2,DM29 + Galactose,0.237299994,MS008
1719,9,2,DM29 + Mucin Type II,0.287200034,MS008
1720,9,2,DM29 + GlcNAc,0.689600021,MS008
1721,9,2,DM29 + Sialic Acid,0.608100027,MS008
1722,9,3,DM29,0.23619999,MS008
1723,9,3,DM29 + Glucose,0.643899992,MS008
1724,9,3,DM29 + Galactose,0.22680001,MS008
1725,9,3,DM29 + Mucin Type II,0.287500024,MS008
1726,9,3,DM29 + GlcNAc,0.644899994,MS008
1727,9,3,DM29 + Sialic Acid,0.618500024,MS008
1728,12,1,DM29,0.240699992,MS008
1729,12,1,DM29 + Glucose,0.630400017,MS008
1730,12,1,DM29 + Galactose,0.206100002,MS008
1731,12,1,DM29 + Mucin Type II,0.345899999,MS008
1732,12,1,DM29 + GlcNAc,0.57979998,MS008
1733,12,1,DM29 + Sialic Acid,0.584600001,MS008
1734,12,2,DM29,0.243799999,MS008
1735,12,2,DM29 + Glucose,0.612800017,MS008
1736,12,2,DM29 + Galactose,0.229199991,MS008
1737,12,2,DM29 + Mucin Type II,0.340399981,MS008
1738,12,2,DM29 + GlcNAc,0.591600031,MS008
1739,12,2,DM29 + Sialic Acid,0.612499982,MS008
1740,12,3,DM29,0.239200011,MS008
1741,12,3,DM29 + Glucose,0.566199973,MS008
1742,12,3,DM29 + Galactose,0.220900014,MS008
1743,12,3,DM29 + Mucin Type II,0.329200029,MS008
1744,12,3,DM29 + GlcNAc,0.544999987,MS008
1745,12,3,DM29 + Sialic Acid,0.620099992,MS008
1746,15,1,DM29,0.227900013,MS008
1747,15,1,DM29 + Glucose,0.559900001,MS008
1748,15,1,DM29 + Galactose,0.191800013,MS008
1749,15,1,DM29 + Mucin Type II,0.3847,MS008
1750,15,1,DM29 + GlcNAc,0.56280002,MS008
1751,15,1,DM29 + Sialic Acid,0.532399982,MS008
1752,15,2,DM29,0.230599985,MS008
1753,15,2,DM29 + Glucose,0.53899999,MS008
1754,15,2,DM29 + Galactose,0.211399987,MS008
1755,15,2,DM29 + Mucin Type II,0.379700005,MS008
1756,15,2,DM29 + GlcNAc,0.568500012,MS008
1757,15,2,DM29 + Sialic Acid,0.553599983,MS008
1758,15,3,DM29,0.227799997,MS008
1759,15,3,DM29 + Glucose,0.498900011,MS008
1760,15,3,DM29 + Galactose,0.204799995,MS008
1761,15,3,DM29 + Mucin Type II,0.356400013,MS008
1762,15,3,DM29 + GlcNAc,0.522799999,MS008
1763,15,3,DM29 + Sialic Acid,0.563800007,MS008
1764,18,1,DM29,0.209700003,MS008
1765,18,1,DM29 + Glucose,0.532399967,MS008
1766,18,1,DM29 + Galactose,0.183799997,MS008
1767,18,1,DM29 + Mucin Type II,0.314100027,MS008
1768,18,1,DM29 + GlcNAc,0.520899981,MS008
1769,18,1,DM29 + Sialic Acid,0.462799996,MS008
1770,18,2,DM29,0.211399987,MS008
1771,18,2,DM29 + Glucose,0.510899976,MS008
1772,18,2,DM29 + Galactose,0.198800012,MS008
1773,18,2,DM29 + Mucin Type II,0.293900013,MS008
1774,18,2,DM29 + GlcNAc,0.518399984,MS008
1775,18,2,DM29 + Sialic Acid,0.481900007,MS008
1776,18,3,DM29,0.210199997,MS008
1777,18,3,DM29 + Glucose,0.46800001,MS008
1778,18,3,DM29 + Galactose,0.193499997,MS008
1779,18,3,DM29 + Mucin Type II,0.271400034,MS008
1780,18,3,DM29 + GlcNAc,0.484100014,MS008
1781,18,3,DM29 + Sialic Acid,0.493199974,MS008
1782,21,1,DM29,0.204900011,MS008
1783,21,1,DM29 + Glucose,0.531300023,MS008
1784,21,1,DM29 + Galactose,0.181500003,MS008
1785,21,1,DM29 + Mucin Type II,0.310900033,MS008
1786,21,1,DM29 + GlcNAc,0.227699995,MS008
1787,21,1,DM29 + Sialic Acid,0.379299969,MS008
1788,21,2,DM29,0.204000011,MS008
1789,21,2,DM29 + Glucose,0.505499974,MS008
1790,21,2,DM29 + Galactose,0.193200007,MS008
1791,21,2,DM29 + Mucin Type II,0.287400007,MS008
1792,21,2,DM29 + GlcNAc,0.202600002,MS008
1793,21,2,DM29 + Sialic Acid,0.381499976,MS008
1794,21,3,DM29,0.202000007,MS008
1795,21,3,DM29 + Glucose,0.462499991,MS008
1796,21,3,DM29 + Galactose,0.187500015,MS008
1797,21,3,DM29 + Mucin Type II,0.266600013,MS008
1798,21,3,DM29 + GlcNAc,0.188199997,MS008
1799,21,3,DM29 + Sialic Acid,0.395499975,MS008
1800,24,1,DM29,0.195000008,MS008
1801,24,1,DM29 + Glucose,0.407899991,MS008
1802,24,1,DM29 + Galactose,0.176000014,MS008
1803,24,1,DM29 + Mucin Type II,0.297299981,MS008
1804,24,1,DM29 + GlcNAc,0.127400011,MS008
1805,24,1,DM29 + Sialic Acid,0.089499995,MS008
1806,24,2,DM29,0.197099999,MS008
1807,24,2,DM29 + Glucose,0.408000007,MS008
1808,24,2,DM29 + Galactose,0.187699989,MS008
1809,24,2,DM29 + Mucin Type II,0.277800024,MS008
1810,24,2,DM29 + GlcNAc,0.121600002,MS008
1811,24,2,DM29 + Sialic Acid,0.0889,MS008
1812,24,3,DM29,0.195200011,MS008
1813,24,3,DM29 + Glucose,0.400699988,MS008
1814,24,3,DM29 + Galactose,0.181500003,MS008
1815,24,3,DM29 + Mucin Type II,0.258400023,MS008
1816,24,3,DM29 + GlcNAc,0.1127,MS008
1817,24,3,DM29 + Sialic Acid,0.098800004,MS008
1818,27,1,DM29,0.194100007,MS008
1819,27,1,DM29 + Glucose,0.203499988,MS008
1820,27,1,DM29 + Galactose,0.172599986,MS008
1821,27,1,DM29 + Mucin Type II,0.281800032,MS008
1822,27,1,DM29 + GlcNAc,0.114399999,MS008
1823,27,1,DM29 + Sialic Acid,0.068399996,MS008
1824,27,2,DM29,0.191099986,MS008
1825,27,2,DM29 + Glucose,0.202599987,MS008
1826,27,2,DM29 + Galactose,0.18339999,MS008
1827,27,2,DM29 + Mucin Type II,0.266600013,MS008
1828,27,2,DM29 + GlcNAc,0.110100001,MS008
1829,27,2,DM29 + Sialic Acid,0.067100003,MS008
1830,27,3,DM29,0.19160001,MS008
1831,27,3,DM29 + Glucose,0.2016,MS008
1832,27,3,DM29 + Galactose,0.177999988,MS008
1833,27,3,DM29 + Mucin Type II,0.248000026,MS008
1834,27,3,DM29 + GlcNAc,0.101400003,MS008
1835,27,3,DM29 + Sialic Acid,0.075299993,MS008
1836,30,1,DM29,0.191200003,MS008
1837,30,1,DM29 + Glucose,0.15519999,MS008
1838,30,1,DM29 + Galactose,0.1743,MS008
1839,30,1,DM29 + Mucin Type II,0.251800001,MS008
1840,30,1,DM29 + GlcNAc,0.106800005,MS008
1841,30,1,DM29 + Sialic Acid,0.067100003,MS008
1842,30,2,DM29,0.188999996,MS008
1843,30,2,DM29 + Glucose,0.147200003,MS008
1844,30,2,DM29 + Galactose,0.1822,MS008
1845,30,2,DM29 + Mucin Type II,0.246200025,MS008
1846,30,2,DM29 + GlcNAc,0.103799999,MS008
1847,30,2,DM29 + Sialic Acid,0.063600004,MS008
1848,30,3,DM29,0.187499985,MS008
1849,30,3,DM29 + Glucose,0.137700006,MS008
1850,30,3,DM29 + Galactose,0.175600007,MS008
1851,30,3,DM29 + Mucin Type II,0.228300035,MS008
1852,30,3,DM29 + GlcNAc,0.095100001,MS008
1853,30,3,DM29 + Sialic Acid,0.071500003,MS008
1854,33,1,DM29,0.188900009,MS008
1855,33,1,DM29 + Glucose,0.140699997,MS008
1856,33,1,DM29 + Galactose,0.175800011,MS008
1857,33,1,DM29 + Mucin Type II,0.2148,MS008
1858,33,1,DM29 + GlcNAc,0.102400005,MS008
1859,33,1,DM29 + Sialic Acid,0.066399991,MS008
1860,33,2,DM29,0.185800001,MS008
1861,33,2,DM29 + Glucose,0.132100001,MS008
1862,33,2,DM29 + Galactose,0.179599985,MS008
1863,33,2,DM29 + Mucin Type II,0.218100011,MS008
1864,33,2,DM29 + GlcNAc,0.100199997,MS008
1865,33,2,DM29 + Sialic Acid,0.062999994,MS008
1866,33,3,DM29,0.184699997,MS008
1867,33,3,DM29 + Glucose,0.1215,MS008
1868,33,3,DM29 + Galactose,0.172999993,MS008
1869,33,3,DM29 + Mucin Type II,0.200299978,MS008
1870,33,3,DM29 + GlcNAc,0.093400001,MS008
1871,33,3,DM29 + Sialic Acid,0.0704,MS008
1872,36,1,DM29,0.190199986,MS008
1873,36,1,DM29 + Glucose,0.133599982,MS008
1874,36,1,DM29 + Galactose,0.184499994,MS008
1875,36,1,DM29 + Mucin Type II,0.185400009,MS008
1876,36,1,DM29 + GlcNAc,0.100600004,MS008
1877,36,1,DM29 + Sialic Acid,0.065699995,MS008
1878,36,2,DM29,0.186400011,MS008
1879,36,2,DM29 + Glucose,0.126299992,MS008
1880,36,2,DM29 + Galactose,0.180199996,MS008
1881,36,2,DM29 + Mucin Type II,0.190299988,MS008
1882,36,2,DM29 + GlcNAc,0.098900005,MS008
1883,36,2,DM29 + Sialic Acid,0.063199997,MS008
1884,36,3,DM29,0.186700001,MS008
1885,36,3,DM29 + Glucose,0.1153,MS008
1886,36,3,DM29 + Galactose,0.173800007,MS008
1887,36,3,DM29 + Mucin Type II,0.175300002,MS008
1888,36,3,DM29 + GlcNAc,0.092000008,MS008
1889,36,3,DM29 + Sialic Acid,0.069899991,MS008
1890,39,1,DM29,0.189100012,MS008
1891,39,1,DM29 + Glucose,0.128099993,MS008
1892,39,1,DM29 + Galactose,0.195000008,MS008
1893,39,1,DM29 + Mucin Type II,0.163300008,MS008
1894,39,1,DM29 + GlcNAc,0.099299997,MS008
1895,39,1,DM29 + Sialic Acid,0.062700003,MS008
1896,39,2,DM29,0.183300003,MS008
1897,39,2,DM29 + Glucose,0.120800004,MS008
1898,39,2,DM29 + Galactose,0.177699998,MS008
1899,39,2,DM29 + Mucin Type II,0.166200012,MS008
1900,39,2,DM29 + GlcNAc,0.0977,MS008
1901,39,2,DM29 + Sialic Acid,0.064899996,MS008
1902,39,3,DM29,0.184200004,MS008
1903,39,3,DM29 + Glucose,0.109899998,MS008
1904,39,3,DM29 + Galactose,0.170999989,MS008
1905,39,3,DM29 + Mucin Type II,0.154799998,MS008
1906,39,3,DM29 + GlcNAc,0.091299996,MS008
1907,39,3,DM29 + Sialic Acid,0.06809999,MS008
1908,42,1,DM29,0.187899992,MS008
1909,42,1,DM29 + Glucose,0.123099998,MS008
1910,42,1,DM29 + Galactose,0.21890001,MS008
1911,42,1,DM29 + Mucin Type II,0.159700006,MS008
1912,42,1,DM29 + GlcNAc,0.096400008,MS008
1913,42,1,DM29 + Sialic Acid,0.062299997,MS008
1914,42,2,DM29,0.179000005,MS008
1915,42,2,DM29 + Glucose,0.1162,MS008
1916,42,2,DM29 + Galactose,0.175699994,MS008
1917,42,2,DM29 + Mucin Type II,0.150900006,MS008
1918,42,2,DM29 + GlcNAc,0.097499996,MS008
1919,42,2,DM29 + Sialic Acid,0.063299999,MS008
1920,42,3,DM29,0.179799989,MS008
1921,42,3,DM29 + Glucose,0.105499998,MS008
1922,42,3,DM29 + Galactose,0.168800011,MS008
1923,42,3,DM29 + Mucin Type II,0.142700017,MS008
1924,42,3,DM29 + GlcNAc,0.090000004,MS008
1925,42,3,DM29 + Sialic Acid,0.067399994,MS008
1926,45,1,DM29,0.187300012,MS008
1927,45,1,DM29 + Glucose,0.120699987,MS008
1928,45,1,DM29 + Galactose,0.239999995,MS008
1929,45,1,DM29 + Mucin Type II,0.172600001,MS008
1930,45,1,DM29 + GlcNAc,0.0942,MS008
1931,45,1,DM29 + Sialic Acid,0.069499999,MS008
1932,45,2,DM29,0.172599986,MS008
1933,45,2,DM29 + Glucose,0.112800002,MS008
1934,45,2,DM29 + Galactose,0.17369999,MS008
1935,45,2,DM29 + Mucin Type II,0.146800011,MS008
1936,45,2,DM29 + GlcNAc,0.095600009,MS008
1937,45,2,DM29 + Sialic Acid,0.0669,MS008
1938,45,3,DM29,0.174799994,MS008
1939,45,3,DM29 + Glucose,0.102899999,MS008
1940,45,3,DM29 + Galactose,0.166800007,MS008
1941,45,3,DM29 + Mucin Type II,0.145099997,MS008
1942,45,3,DM29 + GlcNAc,0.088200003,MS008
1943,45,3,DM29 + Sialic Acid,0.06809999,MS008
1944,48,1,DM29,0.193400011,MS008
1945,48,1,DM29 + Glucose,0.119799986,MS008
1946,48,1,DM29 + Galactose,0.256499991,MS008
1947,48,1,DM29 + Mucin Type II,0.182999998,MS008
1948,48,1,DM29 + GlcNAc,0.092500001,MS008
1949,48,1,DM29 + Sialic Acid,0.069299996,MS008
1950,48,2,DM29,0.165000007,MS008
1951,48,2,DM29 + Glucose,0.111399993,MS008
1952,48,2,DM29 + Galactose,0.174999997,MS008
1953,48,2,DM29 + Mucin Type II,0.148800016,MS008
1954,48,2,DM29 + GlcNAc,0.0968,MS008
1955,48,2,DM29 + Sialic Acid,0.0616,MS008
1956,48,3,DM29,0.168299988,MS008
1957,48,3,DM29 + Glucose,0.101699993,MS008
1958,48,3,DM29 + Galactose,0.1664,MS008
1959,48,3,DM29 + Mucin Type II,0.147300005,MS008
1960,48,3,DM29 + GlcNAc,0.087899998,MS008
1961,48,3,DM29 + Sialic Acid,0.068000004,MS008
1962,51,1,DM29,0.176399991,MS008
1963,51,1,DM29 + Glucose,0.119900003,MS008
1964,51,1,DM29 + Galactose,0.267700002,MS008
1965,51,1,DM29 + Mucin Type II,0.181600005,MS008
1966,51,1,DM29 + GlcNAc,0.097599998,MS008
1967,51,1,DM29 + Sialic Acid,0.070899993,MS008
1968,51,2,DM29,0.153099999,MS008
1969,51,2,DM29 + Glucose,0.111900002,MS008
1970,51,2,DM29 + Galactose,0.182100013,MS008
1971,51,2,DM29 + Mucin Type II,0.145999998,MS008
1972,51,2,DM29 + GlcNAc,0.094700009,MS008
1973,51,2,DM29 + Sialic Acid,0.069499999,MS008
1974,51,3,DM29,0.155899987,MS008
1975,51,3,DM29 + Glucose,0.101300001,MS008
1976,51,3,DM29 + Galactose,0.170999989,MS008
1977,51,3,DM29 + Mucin Type II,0.1329,MS008
1978,51,3,DM29 + GlcNAc,0.089900002,MS008
1979,51,3,DM29 + Sialic Acid,0.0678,MS008
1980,54,1,DM29,0.176199987,MS008
1981,54,1,DM29 + Glucose,0.119900003,MS008
1982,54,1,DM29 + Galactose,0.271000013,MS008
1983,54,1,DM29 + Mucin Type II,0.162900001,MS008
1984,54,1,DM29 + GlcNAc,0.095100001,MS008
1985,54,1,DM29 + Sialic Acid,0.079799995,MS008
1986,54,2,DM29,0.141899988,MS008
1987,54,2,DM29 + Glucose,0.110399991,MS008
1988,54,2,DM29 + Galactose,0.198899999,MS008
1989,54,2,DM29 + Mucin Type II,0.138900012,MS008
1990,54,2,DM29 + GlcNAc,0.097200006,MS008
1991,54,2,DM29 + Sialic Acid,0.069899991,MS008
1992,54,3,DM29,0.144099996,MS008
1993,54,3,DM29 + Glucose,0.100899994,MS008
1994,54,3,DM29 + Galactose,0.179499999,MS008
1995,54,3,DM29 + Mucin Type II,0.127999991,MS008
1996,54,3,DM29 + GlcNAc,0.086800009,MS008
1997,54,3,DM29 + Sialic Acid,0.069999993,MS008
1998,57,1,DM29,0.169899985,MS008
1999,57,1,DM29 + Glucose,0.1153,MS008
2000,57,1,DM29 + Galactose,0.269700006,MS008
2001,57,1,DM29 + Mucin Type II,0.146600008,MS008
2002,57,1,DM29 + GlcNAc,0.109899998,MS008
2003,57,1,DM29 + Sialic Acid,0.0836,MS008
2004,57,2,DM29,0.136600003,MS008
2005,57,2,DM29 + Glucose,0.107500002,MS008
2006,57,2,DM29 + Galactose,0.207299992,MS008
2007,57,2,DM29 + Mucin Type II,0.133700013,MS008
2008,57,2,DM29 + GlcNAc,0.097000003,MS008
2009,57,2,DM29 + Sialic Acid,0.067499995,MS008
2010,57,3,DM29,0.140000001,MS008
2011,57,3,DM29 + Glucose,0.0986,MS008
2012,57,3,DM29 + Galactose,0.189800009,MS008
2013,57,3,DM29 + Mucin Type II,0.119700015,MS008
2014,57,3,DM29 + GlcNAc,0.12380001,MS008
2015,57,3,DM29 + Sialic Acid,0.074499995,MS008
2016,60,1,DM29,0.098299995,MS008
2017,60,1,DM29 + Glucose,0.115499988,MS008
2018,60,1,DM29 + Galactose,0.098100007,MS008
2019,60,1,DM29 + Mucin Type II,0.153100014,MS008
2020,60,1,DM29 + GlcNAc,0.115199998,MS008
2021,60,1,DM29 + Sialic Acid,0.076800004,MS008
2022,60,2,DM29,0.111100003,MS008
2023,60,2,DM29 + Glucose,0.106999993,MS008
2024,60,2,DM29 + Galactose,0.201100007,MS008
2025,60,2,DM29 + Mucin Type II,0.133700013,MS008
2026,60,2,DM29 + GlcNAc,0.08950001,MS008
2027,60,2,DM29 + Sialic Acid,0.069999993,MS008
2028,60,3,DM29,0.13059999,MS008
2029,60,3,DM29 + Glucose,0.097899988,MS008
2030,60,3,DM29 + Galactose,0.195799991,MS008
2031,60,3,DM29 + Mucin Type II,0.099900007,MS008
2032,60,3,DM29 + GlcNAc,0.123099998,MS008
2033,60,3,DM29 + Sialic Acid,0.081399992,MS008
2034,63,1,DM29,0.062700003,MS008
2035,63,1,DM29 + Glucose,0.115400001,MS008
2036,63,1,DM29 + Galactose,0.109200001,MS008
2037,63,1,DM29 + Mucin Type II,0.158199996,MS008
2038,63,1,DM29 + GlcNAc,0.136200011,MS008
2039,63,1,DM29 + Sialic Acid,0.064300001,MS008
2040,63,2,DM29,0.081699997,MS008
2041,63,2,DM29 + Glucose,0.105700001,MS008
2042,63,2,DM29 + Galactose,0.153700009,MS008
2043,63,2,DM29 + Mucin Type II,0.132200003,MS008
2044,63,2,DM29 + GlcNAc,0.090599999,MS008
2045,63,2,DM29 + Sialic Acid,0.100400001,MS008
2046,63,3,DM29,0.098800004,MS008
2047,63,3,DM29 + Glucose,0.097299993,MS008
2048,63,3,DM29 + Galactose,0.163099989,MS008
2049,63,3,DM29 + Mucin Type II,0.105399996,MS008
2050,63,3,DM29 + GlcNAc,0.097000003,MS008
2051,63,3,DM29 + Sialic Acid,0.094799995,MS008
2052,66,1,DM29,0.053000003,MS008
2053,66,1,DM29 + Glucose,0.121599987,MS008
2054,66,1,DM29 + Galactose,0.103400007,MS008
2055,66,1,DM29 + Mucin Type II,0.150400013,MS008
2056,66,1,DM29 + GlcNAc,0.106600001,MS008
2057,66,1,DM29 + Sialic Acid,0.0634,MS008
2058,66,2,DM29,0.086300001,MS008
2059,66,2,DM29 + Glucose,0.107799992,MS008
2060,66,2,DM29 + Galactose,0.121000007,MS008
2061,66,2,DM29 + Mucin Type II,0.125200003,MS008
2062,66,2,DM29 + GlcNAc,0.088699996,MS008
2063,66,2,DM29 + Sialic Acid,0.102799997,MS008
2064,66,3,DM29,0.099199995,MS008
2065,66,3,DM29 + Glucose,0.098299995,MS008
2066,66,3,DM29 + Galactose,0.163400009,MS008
2067,66,3,DM29 + Mucin Type II,0.097000003,MS008
2068,66,3,DM29 + GlcNAc,0.091800004,MS008
2069,66,3,DM29 + Sialic Acid,0.080699995,MS008
2070,0,1,DM29,0.015799999,MS010
2071,0,1,DM29 + Glucose,0.013999999,MS010
2072,0,1,DM29 + Galactose,0.013000004,MS010
2073,0,1,DM29 + Mucin Type II,0.028799981,MS010
2074,0,1,DM29 + GlcNAc,0.007599995,MS010
2075,0,1,DM29 + Sialic Acid,0.001800001,MS010
2076,0,2,DM29,0.0123,MS010
2077,0,2,DM29 + Glucose,0.017800003,MS010
2078,0,2,DM29 + Galactose,0.009500004,MS010
2079,0,2,DM29 + Mucin Type II,0.024999976,MS010
2080,0,2,DM29 + GlcNAc,0.008599996,MS010
2081,0,2,DM29 + Sialic Acid,0.0132,MS010
2082,0,3,DM29,0.010199994,MS010
